filename,total_lines,header_row,data_start_row,blank_after_header,n_columns,column_names,row_after_header,first_data_row,last_data_row
nifty50_dec08.csv,79,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity | Market Capitalisation for December 2008 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost December 08, |  |  |  |  | (Rs. Crores) | % |  |  | % |  | %, |  |  |  |  | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  | 
nifty50_dec09.csv,78,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for December 2009 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost December 2009, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  | 
nifty50_dec10.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for Dec. 2010 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost Dec. 2010, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_dec11.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for Dec 2011 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost Dec. 2011, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_dec12.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for December 2012 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost December 2012, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_dec13.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for December 2013 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost December 2013, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_dec14.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1881915760 | 13097 | 0.47 | 1.25 | 0.37 | 1.10 | -5.10 | 0.06,1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1881915760 | 13097 | 0.47 | 1.25 | 0.37 | 1.10 | -5.10 | 0.06,* Impact Cost for CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_dec15.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1881915760 | 12727.25 | 0.45 | 0.82 | 0.31 | 0.92 | 1.22 | 0.03,1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1881915760 | 12727.25 | 0.45 | 0.82 | 0.31 | 0.92 | 1.22 | 0.03,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_dec16.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1877871730 | 12497.71 | 0.41 | 0.94 | 0.37 | 1.11 | -0.85 | 0.03,1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1877871730 | 12497.71 | 0.41 | 0.94 | 0.37 | 1.11 | -0.85 | 0.03,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_dec17.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | SHIPPING | 4141903522 | 31083.02 | 0.76 | 1.54 | 0.25 | 1.09 | 1.92 | 0.04,1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | SHIPPING | 4141903522 | 31083.02 | 0.76 | 1.54 | 0.25 | 1.09 | 1.92 | 0.04,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_dec18.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | SHIPPING | 4141903522 | 30510.50 | 0.70 | 1.41 | 0.33 | 2.28 | 6.03 | 0.03,1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | SHIPPING | 4141903522 | 30510.50 | 0.70 | 1.41 | 0.33 | 2.28 | 6.03 | 0.03,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_dec19.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | SHIPPING | 4063503522 | 28257.60 | 0.56 | 1.21 | 0.25 | 1.45 | -4.20 | 0.02,1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | SHIPPING | 4063503522 | 28257.60 | 0.56 | 1.21 | 0.25 | 1.45 | -4.20 | 0.02,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_dec20.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | SHIPPING | 4063503522 | 35382.96 | 0.59 | 0.92 | 0.43 | 2.14 | 17.54 | 0.03,1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | SHIPPING | 4063503522 | 35382.96 | 0.59 | 0.92 | 0.43 | 2.14 | 17.54 | 0.03,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_dec21.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | PORT | 4083503522 | 53679.29 | 0.71 | 1.35 | 0.26 | 1.98 | 6.79 | 0.03,1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | PORT | 4083503522 | 53679.29 | 0.71 | 1.35 | 0.26 | 1.98 | 6.79 | 0.03,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_dec22.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1140001121 | 105564.56 | 1.32 | 1.38 | 0.41 | 2.20 | -1.52 | 0.02,1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1140001121 | 105564.56 | 1.32 | 1.38 | 0.41 | 2.20 | -1.52 | 0.02,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_dec23.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1140001121 | 74699.54 | 0.79 | 2.86 | 0.14 | 4.36 | 20.79 | 0.02,1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1140001121 | 74699.54 | 0.79 | 2.86 | 0.14 | 4.36 | 20.79 | 0.02,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_dec24.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Index Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1154180729 | 62874.24068 | 0.59293155 | 1.92887146 | 0.35941926 | 2.12775092 | 2.65919656 | 0.02,1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1154180729 | 62874.24068 | 0.59293155 | 1.92887146 | 0.35941926 | 2.12775092 | 2.65919656 | 0.02,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_dec25.csv,69,2,3,False,12,Sr. No | Security Symbol | Security Name | Basic Industry | Equity Capital (In Rs.) | Index Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIENT | Adani Enterprises Ltd. | Trading - Minerals | 1154180729 | 58172.74109 | 0.4895059 | 1.61456202 | 0.38631579 | 1.3302127 | -1.77615999 | 0.01,1 | ADANIENT | Adani Enterprises Ltd. | Trading - Minerals | 1154180729 | 58172.74109 | 0.4895059 | 1.61456202 | 0.38631579 | 1.3302127 | -1.77615999 | 0.01,*Last day of trading was 31-Dec-2025 |  |  |  |  |  |  |  |  |  |  | 
nifty50_feb08.csv,81,5,6,False,11,Sr. No | Security Symbol | Industry | Equity | Market Capitalisation as on 29-02-2008 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost Feb 08, |  |  |  | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  | 
nifty50_feb09.csv,79,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity | Market Capitalisation for February 2009 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost February 2009, |  |  |  |  | (Rs. Crores) | % |  |  | % |  | %, |  |  |  |  | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  | 
nifty50_feb10.csv,78,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for February 2010 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost February 2010, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  | 
nifty50_feb11.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for Feb  2011 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost Feb  2011, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_feb12.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for Feb 2012 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost Feb. 2012, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_feb13.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for February 2013 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost February 2013, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_feb14.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for February 2014 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost February 2014, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_feb15.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1881915760 | 15696.60979 | 0.52 | 1.18 | 0.36 | 1.60 | 7.54 | 0.06,1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1881915760 | 15696.60979 | 0.52 | 1.18 | 0.36 | 1.60 | 7.54 | 0.06,* Impact Cost for CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_feb16.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1881915760 | 11234.10 | 0.45 | 0.82 | 0.34 | 1.70 | -3.72 | 0.04,1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1881915760 | 11234.10 | 0.45 | 0.82 | 0.34 | 1.70 | -3.72 | 0.04,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_feb17.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1877871730 | 11927.77 | 0.36 | 1.04 | 0.35 | 1.76 | -0.14 | 0.03,1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1877871730 | 11927.77 | 0.36 | 1.04 | 0.35 | 1.76 | -0.14 | 0.03,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_feb18.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | SHIPPING | 4141903522 | 31289.91 | 0.77 | 1.32 | 0.21 | 1.50 | -4.78 | 0.04,1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | SHIPPING | 4141903522 | 31289.91 | 0.77 | 1.32 | 0.21 | 1.50 | -4.78 | 0.04,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_feb19.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | SHIPPING | 4141903522 | 25643.15 | 0.59 | 1.40 | 0.25 | 2.58 | -3.78 | 0.03,1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | SHIPPING | 4141903522 | 25643.15 | 0.59 | 1.40 | 0.25 | 2.58 | -3.78 | 0.03,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_feb20.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | SHIPPING | 4063503522 | 26420.09 | 0.57 | 1.14 | 0.37 | 1.34 | -7.36 | 0.03,1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | SHIPPING | 4063503522 | 26420.09 | 0.57 | 1.14 | 0.37 | 1.34 | -7.36 | 0.03,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_feb21.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | SHIPPING | 4063503522 | 49437.40 | 0.79 | 0.93 | 0.41 | 2.47 | 32.61 | 0.04,1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | SHIPPING | 4063503522 | 49437.40 | 0.79 | 0.93 | 0.41 | 2.47 | 32.61 | 0.04,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_feb22.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | PORT | 4083503522 | 52003.42 | 0.71 | 1.47 | 0.33 | 2.83 | -1.23 | 0.03,1 | ADANIPORTS | Adani Ports and Special Economic Zone Ltd. | PORT | 4083503522 | 52003.42 | 0.71 | 1.47 | 0.33 | 2.83 | -1.23 | 0.03,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_feb23.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1140001121 | 37314.97 | 0.49 | 1.59 | 0.13 | 11.43 | -54.14 | 0.17,1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1140001121 | 37314.97 | 0.49 | 1.59 | 0.13 | 11.43 | -54.14 | 0.17,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_feb24.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1140001121 | 86143.27 | 0.90 | 2.02 | 0.16 | 1.16 | 4.56 | 0.02,1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1140001121 | 86143.27 | 0.90 | 2.02 | 0.16 | 1.16 | 4.56 | 0.02,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_feb25.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Index Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1154180729 | 52116.51 | 0.53 | 1.97 | 0.36 | 1.87 | -8.38 | 0.02,1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1154180729 | 52116.51 | 0.53 | 1.97 | 0.36 | 1.87 | -8.38 | 0.02,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_feb26.csv,68,2,3,False,12,Sr. No | Security Symbol | Security Name | Basic Industry | Equity Capital (In Rs.) | Index Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIENT | Adani Enterprises Ltd. | Trading - Minerals | 1154180729 | 56149.41 | 0.49 | 1.86 | 0.45 | 2.91 | 7.00 | 0.02,1 | ADANIENT | Adani Enterprises Ltd. | Trading - Minerals | 1154180729 | 56149.41 | 0.49 | 1.86 | 0.45 | 2.91 | 7.00 | 0.02,*Last day of trading was 27-Feb-2026 |  |  |  |  |  |  |  |  |  |  | 
nifty50_jan08.csv,84,8,9,False,11,Sr. No | Security Symbol | Industry | Equity | Market Capitalisation as on 31-01-2008 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost Jan 08, |  |  |  | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  | 
nifty50_jan09.csv,79,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity | Market Capitalisation for January 2009 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost January 2009, |  |  |  |  | (Rs. Crores) | % |  |  | % |  | %, |  |  |  |  | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  | 
nifty50_jan10.csv,78,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for January 2010 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost January 2010, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  | 
nifty50_jan11.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for Jan. 2011 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost Jan 2011, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_jan12.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for Jan 2012 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost Jan. 2012, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_jan13.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for January 2013 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost January 2013, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_jan14.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for January 2014 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost January 2014, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_jan15.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1881915760 | 14596 | 0.49 | 1.22 | 0.38 | 1.5 | 11.45 | 0.06,1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1881915760 | 14596 | 0.49 | 1.22 | 0.38 | 1.5 | 11.45 | 0.06,* Impact Cost for CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_jan16.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1881915760 | 11599.18 | 0.43 | 0.83 | 0.32 | 1.29 | -8.86 | 0.03,1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1881915760 | 11599.18 | 0.43 | 0.83 | 0.32 | 1.29 | -8.86 | 0.03,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_jan17.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1877871730 | 13271.86 | 0.42 | 0.98 | 0.36 | 1.38 | 6.19 | 0.03,1 | ACC | ACC Ltd. | CEMENT AND CEMENT PRODUCTS | 1877871730 | 13271.86 | 0.42 | 0.98 | 0.36 | 1.38 | 6.19 | 0.03,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
